 11 4021.083890 1.525E-22 3.036E-01.08460.355  542.90580.630.000750          1 0 0          0 0 0  7  4  4        6  1  5      5774213033242122 6    15.0   13.0
 11 4021.188930 1.869E-24 7.013E-02.05460.315 1216.23070.550.004204          0 2 0          0 0 0 10  6  4        9  3  7      4442233033287122 8    21.0   19.0
 11 4021.192600 6.151E-28 2.689E+01.02180.235 4396.05010.40-.018180          0 1 1          0 1 0 15  4 12       14  4 11      4742234433297122 9    93.0   87.0
 11 4021.398551 3.227E-27 2.843E+01.03780.250 4052.80970.41-.012160          0 1 1          0 1 0 14  3 11       13  3 10      4742234433297122 9    87.0   81.0
 11 4021.440920 4.677E-26 2.659E-05.07190.371  447.25230.63-.004860          0 0 1          0 0 0  5  5  1        6  1  6      574223303330712210    33.0   39.0
 11 4021.603132 2.037E-26 5.919E-02.07220.371 2041.78050.630.000370          1 1 0          0 1 0  7  3  5        6  0  6      4742234433287122 7    15.0   13.0
 11 4021.638630 3.920E-25 1.458E+01.03730.250 2927.93990.41-.017100          0 0 1          0 0 0 14  7  7       13  7  6      574223303331712211    87.0   81.0
 11 4021.660292 1.766E-28 8.954E-03.07360.315 2904.67020.55-.006160          1 1 0          0 1 0  9  6  3        9  3  6      4442334432287122 8    57.0   57.0
 11 4021.675410 1.440E-28 9.108E-04.06890.371 2398.38160.63-.008050          0 1 1          0 1 0  6  6  0        6  4  3      444233443230712210    39.0   39.0
 11 4021.682920 6.040E-26 5.533E-02.08620.391 2000.86290.670.002000          1 1 0          0 1 0  6  4  3        5  1  4      5642233033257122 7    39.0   33.0
 11 4021.700289 3.160E-28 3.525E-03.06680.352 2318.53990.61-.000490          1 1 0          0 1 0  7  5  3        7  2  6      4742234433287122 8    15.0   15.0
 11 4021.836369 2.331E-28 1.109E-04.06010.265 1774.61540.440.002276          0 2 0          0 0 0 12  6  6       12  1 11      3442334432297122 8    25.0   25.0
 11 4022.006383 1.686E-27 7.774E-01.01940.352 3109.91130.61-.008170          1 1 0          0 1 0  8  8  0        7  7  1      3742234433297122 9    17.0   15.0
 11 4022.006502 5.059E-27 7.776E-01.02550.352 3109.91120.61-.011480          1 1 0          0 1 0  8  8  1        7  7  0      4742234433257122 7    51.0   45.0
 11 4022.234530 1.732E-23 2.287E+00.05060.307 1474.98030.55-.011219          1 0 0          0 0 0 10  6  4        9  5  5      5775223033245022 6    21.0   19.0
 11 4022.541273 7.914E-29 2.174E+01.03690.235 4774.04300.40-.017680          0 1 1          0 1 0 15  6 10       14  6  9      344233443231712211    93.0   87.0
 11 4022.692770 2.099E-25 1.150E-01.08490.434 1819.33510.71-.001290          0 1 1          0 1 0  4  4  0        3  2  1      5742233033257122 7    27.0   21.0
 11 4022.798454 1.127E-28 1.791E-03.08090.298 2705.13920.51-.000604          0 3 0          0 1 0 11  4  7       10  1 10      3442334432287122 8    69.0   63.0
 11 4022.836580 4.116E-29 6.463E-03.06340.235 2983.39530.40-.016680          0 0 1          0 0 0 13  9  4       14  5  9      344233443231712211    27.0   29.0
 11 4023.065847 8.982E-27 9.096E-01.07450.315 2841.43030.550.002380          1 1 0          0 1 0 10  4  6        9  3  7      4742234433287122 8    21.0   19.0
 11 4023.108879 2.160E-29 3.188E-01.08010.333 4071.73290.57-.001240          1 2 0          0 2 0  9  3  6        8  2  7      4442334432257122 7    57.0   51.0
 11 4023.893248 2.517E-27 4.926E-01.01100.183 3319.44570.33-.012380          0 0 1          0 0 0 18  1 17       18  1 18      474223443331712211   111.0  111.0
 11 4023.894263 8.391E-28 4.927E-01.01290.183 3319.44710.33-.011980          0 0 1          0 0 0 18  2 17       18  0 18      374223443331712211    37.0   37.0
 11 4023.955852 8.542E-28 3.801E-04.06330.298 1724.70470.51-.016610          0 0 1          0 0 0 10  7  4       10  5  5      454223443331712211    21.0   21.0
 11 4024.087582 1.391E-28 5.154E-02.04120.208 3439.30540.35-.013784          0 2 0          0 0 0 17  5 12       16  4 13      3442334432297122 9   105.0   99.0
 11 4024.113840 3.294E-29 8.534E-05.05640.265 2105.86670.44-.001410          1 0 0          0 0 0 11  8  4       12  3  9      344233443231712211    23.0   25.0
